station_no,year,time,month,day,lat,lon,dist2land
1,1852,06,01,09,-28.4,48.3,387
1,1852,09,01,09,-28.4854,48.3646,401
1,1852,12,01,09,-28.5817,48.4233,411
1,1852,15,01,09,-28.6872,48.477,425
1,1852,18,01,09,-28.8005,48.5265,435
1,1852,21,01,09,-28.92,48.5727,449
1,1852,00,01,10,-29.0441,48.6165,460
1,1852,03,01,10,-29.1713,48.6586,484
1,1852,06,01,10,-29.3,48.7,494
2,1852,06,01,01,-12.7,76.3,2137
2,1852,09,01,01,-12.9128,75.5747,2068
2,1852,12,01,01,-13.1196,74.8589,1990
2,1852,15,01,01,-13.3166,74.1637,1912
2,1852,18,01,01,-13.5,73.5,1834
2,1852,21,01,01,-13.6689,72.8729,1766
2,1852,00,01,02,-13.8334,72.2637,1703
2,1852,03,01,02,-14.0063,71.6478,1626
2,1852,06,01,02,-14.2,71,1558
2,1852,09,01,02,-14.4366,70.2781,1481
2,1852,12,01,02,-14.6925,69.5228,1389
2,1852,15,01,02,-14.9521,68.7561,1307
2,1852,18,01,02,-15.2,68,1221
2,1852,21,01,02,-15.3924,67.3165,1144
2,1852,00,01,03,-15.5751,66.6426,1067
2,1852,03,01,03,-15.7703,65.9475,991
2,1852,06,01,03,-16,65.2,915
2,1852,09,01,03,-16.2853,64.3455,816
2,1852,12,01,03,-16.6055,63.4375,717
2,1852,15,01,03,-16.9478,62.5107,619
2,1852,18,01,03,-17.3,61.6,516
2,1852,21,01,03,-17.6753,60.6936,414
2,1852,00,01,04,-18.0528,59.8167,314
2,1852,03,01,04,-18.4038,59.0062,234
2,1852,06,01,04,-18.7,58.3,168
2,1852,09,01,04,-18.8974,57.7322,134
2,1852,12,01,04,-19.0426,57.2702,124
2,1852,15,01,04,-19.1666,56.8733,118
2,1852,18,01,04,-19.3,56.5,137
2,1852,21,01,04,-19.4682,56.1252,161
2,1852,00,01,05,-19.6533,55.7584,145
2,1852,03,01,05,-19.8617,55.3624,123
2,1852,06,01,05,-20.1,54.9,108
2,1852,09,01,05,-20.3516,54.3135,121
2,1852,12,01,05,-20.6334,53.6594,165
2,1852,15,01,05,-20.9483,52.9756,229
2,1852,18,01,05,-21.3,52.3,301
2,1852,21,01,05,-21.6769,51.6413,340
2,1852,00,01,06,-22.0903,51.003,289
2,1852,03,01,06,-22.5334,50.4132,239
2,1852,06,01,06,-23,49.9,212
2,1852,09,01,06,-23.4694,49.4548,183
2,1852,12,01,06,-23.9615,49.0921,157
2,1852,15,01,06,-24.4729,48.8083,143
2,1852,18,01,06,-25,48.6,142
2,1852,21,01,06,-25.592,48.4359,146
2,1852,00,01,07,-26.1894,48.3438,179
2,1852,03,01,07,-26.7422,48.3049,220
2,1852,06,01,07,-27.2,48.3,268
2,1852,09,01,07,-27.5086,48.2917,297
2,1852,12,01,07,-27.7199,48.312,316
2,1852,15,01,07,-27.8712,48.3513,340
2,1852,18,01,07,-28,48.4,350
2,1852,21,01,07,-28.1369,48.4501,365
2,1852,00,01,08,-28.2851,48.5001,385
2,1852,03,01,08,-28.4407,48.55,399
2,1852,06,01,08,-28.6,48.6,419
3,1852,06,01,21,-13.8,75.25,1996
3,1852,09,01,21,-13.9142,75.0412,1961
3,1852,12,01,21,-14.0242,74.8369,1937
3,1852,15,01,21,-14.1259,74.6421,1913
3,1852,18,01,21,-14.2152,74.4615,1899
3,1852,21,01,21,-14.2903,74.2966,1874
3,1852,00,01,22,-14.3574,74.1342,1850
3,1852,03,01,22,-14.4246,73.9576,1840
3,1852,06,01,22,-14.5,73.75,1816
3,1852,09,01,22,-14.5923,73.4959,1782
3,1852,12,01,22,-14.6944,73.207,1748
3,1852,15,01,22,-14.8051,72.8888,1714
3,1852,18,01,22,-14.9231,72.5468,1670
3,1852,21,01,22,-15.0476,72.1909,1636
3,1852,00,01,23,-15.1788,71.8119,1587
3,1852,03,01,23,-15.3139,71.4136,1544
3,1852,06,01,23,-15.45,71,1500
3,1852,09,01,23,-15.5774,70.592,1452
3,1852,12,01,23,-15.7064,70.1684,1408
3,1852,15,01,23,-15.8408,69.7257,1354
3,1852,18,01,23,-15.9847,69.2608,1306
3,1852,21,01,23,-16.1471,68.7509,1253
3,1852,00,01,24,-16.3168,68.2241,1185
3,1852,03,01,24,-16.4868,67.7004,1127
3,1852,06,01,24,-16.65,67.2,1074
3,1852,09,01,24,-16.7892,66.7597,1026
3,1852,12,01,24,-16.9208,66.3434,973
3,1852,15,01,24,-17.0477,65.9386,929
3,1852,18,01,24,-17.1726,65.5328,881
3,1852,21,01,24,-17.2951,65.1126,838
3,1852,00,01,25,-17.4198,64.6879,795
3,1852,03,01,25,-17.5527,64.2525,747
3,1852,06,01,25,-17.7,63.8,694
3,1852,09,01,25,-17.8616,63.2962,637
3,1852,12,01,25,-18.0358,62.7719,584
3,1852,15,01,25,-18.2186,62.2422,518
3,1852,18,01,25,-18.4061,61.7226,460
3,1852,21,01,25,-18.5803,61.2433,403
3,1852,00,01,26,-18.7627,60.7852,356
3,1852,03,01,26,-18.9652,60.3401,298
3,1852,06,01,26,-19.2,59.9,251
3,1852,09,01,26,-19.4651,59.4209,189
3,1852,12,01,26,-19.7656,58.9435,127
3,1852,15,01,26,-20.101,58.4908,76
3,1852,18,01,26,-20.471,58.0859,38
3,1852,21,01,26,-20.8748,57.7432,44
3,1852,00,01,27,-21.3074,57.4555,89
3,1852,03,01,27,-21.754,57.2239,145
3,1852,06,01,27,-22.2,57.05,167
3,1852,09,01,27,-22.613,56.9136,184
3,1852,12,01,27,-23.025,56.836,216
3,1852,15,01,27,-23.4393,56.8052,255
3,1852,18,01,27,-23.8588,56.8091,305
3,1852,21,01,27,-24.2856,56.824,346
3,1852,00,01,28,-24.7181,56.8637,392
3,1852,03,01,28,-25.1562,56.9238,444
3,1852,06,01,28,-25.6,57,490
3,1852,09,01,28,-26.08,57.0706,546
3,1852,12,01,28,-26.5673,57.1607,603
3,1852,15,01,28,-27.0488,57.2653,649
3,1852,18,01,28,-27.5113,57.3791,705
3,1852,21,01,28,-27.944,57.4972,751
3,1852,00,01,29,-28.3521,57.598,807
3,1852,03,01,29,-28.7339,57.6891,842
3,1852,06,01,29,-29.08,57.76,888
3,1852,09,01,29,-29.3643,57.7912,920
3,1852,12,01,29,-29.5729,57.871,944
3,1852,15,01,29,-29.7337,57.9411,955
3,1852,18,01,29,-29.8547,58.0029,979
3,1852,21,01,29,-29.9438,58.058,981
3,1852,00,01,30,-30.0091,58.1081,992
3,1852,03,01,30,-30.0585,58.1549,1005
3,1852,06,01,30,-30.1,58.2,1005
1,1854,06,02,01,-17.3,59.3,355
1,1854,09,02,01,-17.491,59.4108,341
1,1854,12,02,01,-17.6829,59.5232,328
1,1854,15,02,01,-17.8764,59.6383,316
1,1854,18,02,01,-18.0725,59.7574,314
1,1854,21,02,01,-18.2721,59.8818,306
1,1854,00,02,02,-18.4759,60.0129,300
1,1854,03,02,02,-18.6849,60.1518,305
1,1854,06,02,02,-18.9,60.3,303
1,1854,09,02,02,-19.1215,60.4582,312
1,1854,12,02,02,-19.3479,60.6251,313
1,1854,15,02,02,-19.5773,60.7988,323
1,1854,18,02,02,-19.8076,60.9772,338
1,1854,21,02,02,-20.037,61.1586,356
1,1854,00,02,03,-20.2635,61.3408,364
1,1854,03,02,03,-20.4851,61.522,386
1,1854,06,02,03,-20.7,61.7,408
1,1854,09,02,03,-20.9066,61.8734,431
1,1854,12,02,03,-21.1057,62.0423,445
1,1854,15,02,03,-21.2982,62.2074,470
1,1854,18,02,03,-21.4852,62.3693,496
1,1854,21,02,03,-21.6678,62.5289,512
1,1854,00,02,04,-21.8471,62.6867,535
1,1854,03,02,04,-22.0242,62.8435,552
1,1854,06,02,04,-22.2,63,579
2,1854,18,02,07,-17.6,59.6,343
2,1854,21,02,07,-17.8939,59.7746,330
2,1854,00,02,08,-18.1901,59.9496,313
2,1854,03,02,08,-18.4913,60.1248,308
2,1854,06,02,08,-18.8,60.3,308
2,1854,09,02,08,-19.1162,60.4751,312
2,1854,12,02,08,-19.4299,60.65,319
2,1854,15,02,08,-19.7287,60.825,320
2,1854,18,02,08,-20,61,335
2,1854,21,02,08,-20.2351,61.1749,354
2,1854,00,02,09,-20.4401,61.3498,365
2,1854,03,02,09,-20.6251,61.5248,386
2,1854,06,02,09,-20.8,61.7,409
3,1854,06,03,01,-15.3,69,1310
3,1854,09,03,01,-15.3998,68.9887,1305
3,1854,12,03,01,-15.5031,68.9784,1300
3,1854,15,03,01,-15.6137,68.9703,1295
3,1854,18,03,01,-15.735,68.9654,1291
3,1854,21,03,01,-15.8707,68.9649,1281
3,1854,00,03,02,-16.0244,68.9697,1277
3,1854,03,03,02,-16.1996,68.981,1268
3,1854,06,03,02,-16.4,69,1259
3,1854,09,03,02,-16.6275,69.0272,1251
3,1854,12,03,02,-16.8775,69.0612,1249
3,1854,15,03,02,-17.1438,69.1001,1242
3,1854,18,03,02,-17.4201,69.1419,1232
3,1854,21,03,02,-17.7001,69.1848,1233
3,1854,00,03,03,-17.9776,69.2268,1224
3,1854,03,03,03,-18.2463,69.2658,1229
3,1854,06,03,03,-18.5,69.3,1222
3,1854,09,03,03,-18.7339,69.3277,1218
3,1854,12,03,03,-18.9493,69.3494,1214
3,1854,15,03,03,-19.1487,69.3658,1221
3,1854,18,03,03,-19.3349,69.3779,1218
3,1854,21,03,03,-19.5104,69.3865,1215
3,1854,00,03,04,-19.678,69.3925,1213
3,1854,03,03,04,-19.8403,69.3967,1212
3,1854,06,03,04,-20,69.4,1211
4,1854,18,02,28,-15.8,69.1,1296
4,1854,21,02,28,-15.8875,69.125,1291
4,1854,00,03,01,-15.99,69.15,1296
4,1854,03,03,01,-16.1225,69.175,1292
4,1854,06,03,01,-16.3,69.2,1283
4,1854,09,03,01,-16.5319,69.225,1275
4,1854,12,03,01,-16.805,69.25,1273
4,1854,15,03,01,-17.1006,69.275,1262
4,1854,18,03,01,-17.4,69.3,1252
4,1854,21,03,01,-17.6881,69.325,1243
4,1854,00,03,02,-17.965,69.35,1234
4,1854,03,03,02,-18.2344,69.375,1239
4,1854,06,03,02,-18.5,69.4,1232
17,1855,18,10,31,-10.4,73.1,1975
17,1855,21,10,31,-10.6954,72.8924,1937
17,1855,00,11,01,-11.0025,72.6777,1900
17,1855,03,11,01,-11.3334,72.4492,1854
17,1855,06,11,01,-11.7,72.2,1812
17,1855,09,11,01,-12.1116,71.9254,1760
17,1855,12,11,01,-12.5676,71.6295,1703
17,1855,15,11,01,-13.0647,71.3189,1646
17,1855,18,11,01,-13.6,71,1590
17,1855,21,11,01,-14.2047,70.6705,1529
17,1855,00,11,02,-14.8375,70.3357,1460
17,1855,03,11,02,-15.4516,70.008,1397
17,1855,06,11,02,-16,69.7,1345
17,1855,09,11,02,-16.4176,69.4154,1299
17,1855,12,11,02,-16.7672,69.154,1263
17,1855,15,11,02,-17.0833,68.9156,1222
17,1855,18,11,02,-17.4,68.7,1191
17,1855,21,11,02,-17.788,68.4992,1158
17,1855,00,11,03,-18.1798,68.3198,1126
17,1855,03,11,03,-18.5568,68.1555,1106
17,1855,06,11,03,-18.9,68,1079
17,1855,09,11,03,-19.1858,67.8425,1053
17,1855,12,11,03,-19.4374,67.692,1040
17,1855,15,11,03,-19.6702,67.5456,1015
17,1855,18,11,03,-19.9,67.4,1003
17,1855,21,11,03,-20.1581,67.2419,980
17,1855,00,11,04,-20.415,67.085,969
17,1855,03,11,04,-20.6644,66.9357,948
17,1855,06,11,04,-20.9,66.8,938
17,1855,09,11,04,-21.1062,66.6733,929
17,1855,12,11,04,-21.3,66.5624,921
17,1855,15,11,04,-21.4937,66.4702,913
17,1855,18,11,04,-21.7,66.4,906
17,1855,21,11,04,-21.9281,66.3531,909
17,1855,00,11,05,-22.175,66.325,905
17,1855,03,11,05,-22.4344,66.3094,910
17,1855,06,11,05,-22.7,66.3,919
19,1855,06,11,21,-10.1,73.1,1972
19,1855,09,11,21,-10.2197,73.0177,1979
19,1855,12,11,21,-10.3481,72.9302,1963
19,1855,15,11,21,-10.4943,72.8322,1941
19,1855,18,11,21,-10.6669,72.7185,1920
19,1855,21,11,21,-10.875,72.5839,1898
19,1855,00,11,22,-11.1273,72.4228,1867
19,1855,03,11,22,-11.4327,72.2301,1830
19,1855,06,11,22,-11.8,72,1787
19,1855,09,11,22,-12.2342,71.7294,1736
19,1855,12,11,22,-12.7242,71.4249,1678
19,1855,15,11,22,-13.2552,71.0955,1616
19,1855,18,11,22,-13.812,70.7502,1560
19,1855,21,11,22,-14.3798,70.3985,1490
19,1855,00,11,23,-14.9435,70.0498,1426
19,1855,03,11,23,-15.4885,69.7137,1368
19,1855,06,11,23,-16,69.4,1316
19,1855,09,11,23,-16.4394,69.1349,1269
19,1855,12,11,23,-16.8537,68.8882,1229
19,1855,15,11,23,-17.2445,68.658,1198
19,1855,18,11,23,-17.6134,68.4429,1154
19,1855,21,11,23,-17.9619,68.2412,1122
19,1855,00,11,24,-18.2915,68.0512,1103
19,1855,03,11,24,-18.6037,67.8714,1075
19,1855,06,11,24,-18.9,67.7,1048
19,1855,09,11,24,-19.1954,67.5109,1022
19,1855,12,11,24,-19.4725,67.3307,997
19,1855,15,11,24,-19.7338,67.1605,984
19,1855,18,11,24,-19.9821,67.0016,960
19,1855,21,11,24,-20.2202,66.855,949
19,1855,00,11,25,-20.4507,66.7217,927
19,1855,03,11,25,-20.6764,66.603,917
19,1855,06,11,25,-20.9,66.5,907
19,1855,09,11,25,-21.1379,66.4028,898
19,1855,12,11,25,-21.3722,66.3215,891
19,1855,15,11,25,-21.6027,66.2549,894
19,1855,18,11,25,-21.8296,66.2018,887
19,1855,21,11,25,-22.0528,66.161,893
19,1855,00,11,26,-22.2723,66.1312,888
19,1855,03,11,26,-22.488,66.1113,893
19,1855,06,11,26,-22.7,66.1,899
19,1855,09,11,26,-22.9083,66.0961,905
19,1855,12,11,26,-23.1133,66.0988,912
19,1855,15,11,26,-23.3154,66.107,919
19,1855,18,11,26,-23.5152,66.1199,927
19,1855,21,11,26,-23.713,66.1366,935
19,1855,00,11,27,-23.9095,66.1561,953
19,1855,03,11,27,-24.105,66.1775,962
19,1855,06,11,27,-24.3,66.2,971
1,1855,06,01,21,-13.95,75.55,2021
1,1855,09,01,21,-14.019,75.4697,2007
1,1855,12,01,21,-14.0991,75.3812,1992
1,1855,15,01,21,-14.2013,75.2761,1978
1,1855,18,01,21,-14.3367,75.1463,1954
1,1855,21,01,21,-14.5134,74.9861,1935
1,1855,00,01,22,-14.7285,74.8022,1907
1,1855,03,01,22,-14.976,74.6036,1875
1,1855,06,01,22,-15.25,74.4,1847
1,1855,09,01,22,-15.5369,74.2042,1815
1,1855,12,01,22,-15.8491,74.0085,1784
1,1855,15,01,22,-16.1871,73.8137,1749
1,1855,18,01,22,-16.5517,73.6203,1716
1,1855,21,01,22,-16.9197,73.4274,1686
1,1855,00,01,23,-17.3082,73.2486,1654
1,1855,03,01,23,-17.7305,73.088,1634
1,1855,06,01,23,-18.2,72.95,1612
1,1855,09,01,23,-18.7474,72.8289,1581
1,1855,12,01,23,-19.3496,72.7309,1562
1,1855,15,01,23,-19.9771,72.6698,1555
1,1855,18,01,23,-20.6003,72.6599,1552
1,1855,21,01,23,-21.2077,72.7256,1551
1,1855,00,01,24,-21.7872,72.8365,1564
1,1855,03,01,24,-22.3106,72.9693,1589
1,1855,06,01,24,-22.75,73.1,1604
1,1855,09,01,24,-23.0613,73.1785,1620
1,1855,12,01,24,-23.2884,73.2539,1633
1,1855,15,01,24,-23.4556,73.3315,1637
1,1855,18,01,24,-23.5872,73.4167,1649
1,1855,21,01,24,-23.709,73.5157,1661
1,1855,00,01,25,-23.8148,73.6217,1673
1,1855,03,01,25,-23.9225,73.7334,1685
1,1855,06,01,25,-24.05,73.85,1707
1,1855,09,01,25,-24.252,73.9685,1723
1,1855,12,01,25,-24.4707,74.0928,1738
1,1855,15,01,25,-24.6933,74.2207,1753
1,1855,18,01,25,-24.9076,74.3497,1768
1,1855,21,01,25,-25.0968,74.4788,1792
1,1855,00,01,26,-25.2732,74.6068,1808
1,1855,03,01,26,-25.4399,74.7313,1820
1,1855,06,01,26,-25.6,74.85,1845
1,1855,09,01,26,-25.761,74.9594,1861
1,1855,12,01,26,-25.9175,75.0633,1874
1,1855,15,01,26,-26.0693,75.1634,1889
1,1855,18,01,26,-26.2161,75.2615,1902
1,1855,21,01,26,-26.3578,75.3591,1918
1,1855,00,01,27,-26.5076,75.4506,1931
1,1855,03,01,27,-26.6499,75.5385,1934
1,1855,06,01,27,-26.78,75.62,1951
1,1855,09,01,27,-26.8885,75.6902,1963
1,1855,12,01,27,-26.9667,75.7792,1976
1,1855,15,01,27,-27.0359,75.8674,1986
1,1855,18,01,27,-27.0977,75.9548,1998
1,1855,21,01,27,-27.1535,76.0416,2002
1,1855,00,01,28,-27.2049,76.128,2011
1,1855,03,01,28,-27.2532,76.214,2024
1,1855,06,01,28,-27.3,76.3,2033
2,1855,06,01,21,-14.65,57.35,615
2,1855,09,01,21,-14.7603,57.3959,593
2,1855,12,01,21,-14.875,57.4444,581
2,1855,15,01,21,-14.9984,57.4979,570
2,1855,18,01,21,-15.1349,57.559,559
2,1855,21,01,21,-15.2874,57.6297,537
2,1855,00,01,22,-15.4524,57.7103,514
2,1855,03,01,22,-15.625,57.8005,503
2,1855,06,01,22,-15.8,57.9,481
2,1855,09,01,22,-15.9658,58.0094,459
2,1855,12,01,22,-16.1338,58.1269,449
2,1855,15,01,22,-16.3087,58.2494,428
2,1855,18,01,22,-16.4951,58.3735,409
2,1855,21,01,22,-16.6979,58.4917,389
2,1855,00,01,23,-16.91,58.6086,370
2,1855,03,01,23,-17.1285,58.727,351
2,1855,06,01,23,-17.35,58.85,337
2,1855,09,01,23,-17.5603,58.9737,311
2,1855,12,01,23,-17.7735,59.1029,296
2,1855,15,01,23,-17.989,59.2351,282
2,1855,18,01,23,-18.2061,59.3681,277
2,1855,21,01,23,-18.4276,59.4979,268
2,1855,00,01,24,-18.6519,59.6292,253
2,1855,03,01,24,-18.8767,59.763,257
2,1855,06,01,24,-19.1,59.9,256
2,1855,09,01,24,-19.3205,60.046,255
2,1855,12,01,24,-19.5399,60.195,266
2,1855,15,01,24,-19.7615,60.3446,267
2,1855,18,01,24,-19.9888,60.4924,283
2,1855,21,01,24,-20.2125,60.6261,292
2,1855,00,01,25,-20.4419,60.758,312
2,1855,03,01,25,-20.6851,60.8964,325
2,1855,06,01,25,-20.95,61.05,349
2,1855,09,01,25,-21.2255,61.2201,367
2,1855,12,01,25,-21.5215,61.4054,397
2,1855,15,01,25,-21.832,61.5998,428
2,1855,18,01,25,-22.1508,61.7973,465
2,1855,21,01,25,-22.4738,61.9933,497
2,1855,00,01,26,-22.5959,62.0439,502
2,1855,03,01,26,-22.6324,62.0355,502
2,1855,06,01,26,-22.54,61.94,488
2,1855,09,01,26,-22.2912,61.732,460
2,1855,12,01,26,-22.72,61.9865,507
2,1855,15,01,26,-23.1705,62.2552,562
2,1855,18,01,26,-23.627,62.5293,603
2,1855,21,01,26,-24.0738,62.8001,661
2,1855,00,01,27,-24.4953,63.0584,712
2,1855,03,01,27,-24.8758,63.2949,755
2,1855,06,01,27,-25.2,63.5,792
2,1855,09,01,27,-25.4564,63.6665,829
2,1855,12,01,27,-25.6502,63.7966,852
2,1855,15,01,27,-25.7903,63.8955,867
2,1855,18,01,27,-25.8857,63.9681,882
2,1855,21,01,27,-25.9455,64.0196,882
2,1855,00,01,28,-25.9785,64.0552,896
2,1855,03,01,28,-25.9937,64.0803,896
2,1855,06,01,28,-26,64.1,896
3,1855,18,04,30,-7.8,73.2,1735
3,1855,21,04,30,-8.41693,72.5025,1831
3,1855,00,05,01,-8.99664,71.8428,1927
3,1855,03,05,01,-9.50292,71.2616,1881
3,1855,06,05,01,-9.9,70.8,1810
3,1855,09,05,01,-10.1668,70.484,1763
3,1855,12,05,01,-10.3391,70.2788,1739
3,1855,15,05,01,-10.467,70.1342,1708
3,1855,18,05,01,-10.6,70,1692
3,1855,21,05,01,-10.8066,69.7838,1661
3,1855,00,05,02,-11.0276,69.5701,1630
3,1855,03,05,02,-11.2597,69.3713,1592
3,1855,06,05,02,-11.5,69.2,1561
3,1855,09,05,02,-11.7346,69.059,1538
3,1855,12,05,02,-11.9774,68.9474,1500
3,1855,15,05,02,-12.2315,68.8621,1486
3,1855,18,05,02,-12.5,68.8,1457
3,1855,21,05,02,-12.7815,68.7453,1428
3,1855,00,05,03,-13.0775,68.7125,1409
3,1855,03,05,03,-13.3847,68.6984,1390
3,1855,06,05,03,-13.7,68.7,1371
3,1855,09,05,03,-14.0219,68.7105,1353
3,1855,12,05,03,-14.35,68.7349,1336
3,1855,15,05,03,-14.6781,68.7668,1323
3,1855,18,05,03,-15,68.8,1307
3,1855,21,05,03,-15.2625,68.8211,1291
3,1855,00,05,04,-15.525,68.8427,1281
3,1855,03,05,04,-15.825,68.868,1276
3,1855,06,05,04,-16.2,68.9,1258
3,1855,09,05,04,-16.7082,68.9427,1237
3,1855,12,05,04,-17.2901,68.9924,1225
3,1855,15,05,04,-17.902,69.0459,1206
3,1855,18,05,04,-18.5,69.1,1201
3,1855,21,05,04,-19.0502,69.1522,1200
3,1855,00,05,05,-19.5574,69.2024,1193
3,1855,03,05,05,-20.0358,69.2514,1200
3,1855,06,05,05,-20.5,69.3,1198
4,1855,06,05,11,-7.6,73.4,1705
4,1855,09,05,11,-7.91603,73.0485,1755
4,1855,12,05,11,-8.22921,72.699,1801
4,1855,15,05,11,-8.53686,72.3544,1846
4,1855,18,05,11,-8.83633,72.0173,1896
4,1855,21,05,11,-9.12498,71.6905,1942
4,1855,00,05,12,-9.40019,71.3769,1896
4,1855,03,05,12,-9.65939,71.0791,1850
4,1855,06,05,12,-9.9,70.8,1810
4,1855,09,05,12,-10.1207,70.5418,1770
4,1855,12,05,12,-10.3254,70.3046,1739
4,1855,15,05,12,-10.5191,70.088,1708
4,1855,18,05,12,-10.7069,69.8917,1677
4,1855,21,05,12,-10.8939,69.7151,1646
4,1855,00,05,13,-11.085,69.558,1623
4,1855,03,05,13,-11.2854,69.4197,1592
4,1855,06,05,13,-11.5,69.3,1569
4,1855,09,05,13,-11.7393,69.1813,1547
4,1855,12,05,13,-11.9904,69.0826,1517
4,1855,15,05,13,-12.2525,69.0019,1488
4,1855,18,05,13,-12.5248,68.9373,1466
4,1855,21,05,13,-12.8065,68.8867,1446
4,1855,00,05,14,-13.0968,68.8483,1418
4,1855,03,05,14,-13.3949,68.8201,1399
4,1855,06,05,14,-13.7,68.8,1380
4,1855,09,05,14,-13.974,68.7673,1362
4,1855,12,05,14,-14.2524,68.7441,1336
4,1855,15,05,14,-14.5404,68.7302,1324
4,1855,18,05,14,-14.8429,68.7257,1308
4,1855,21,05,14,-15.165,68.7304,1287
4,1855,00,05,15,-15.5119,68.7444,1271
4,1855,03,05,15,-15.8885,68.7676,1262
4,1855,06,05,15,-16.3,68.8,1244
4,1855,09,05,15,-16.7947,68.8405,1223
4,1855,12,05,15,-17.3299,68.8919,1215
4,1855,15,05,15,-17.8914,68.952,1206
4,1855,18,05,15,-18.4651,69.0183,1191
4,1855,21,05,15,-19.037,69.0887,1191
4,1855,00,05,16,-19.5928,69.1607,1193
4,1855,03,05,16,-20.1185,69.232,1189
4,1855,06,05,16,-20.6,69.3,1198
4,1855,09,05,16,-21.0269,69.3628,1209
4,1855,12,05,16,-21.403,69.4205,1211
4,1855,15,05,16,-21.7355,69.4738,1224
4,1855,18,05,16,-22.0318,69.5234,1227
4,1855,21,05,16,-22.2991,69.5701,1242
4,1855,00,05,17,-22.5448,69.6145,1245
4,1855,03,05,17,-22.776,69.6576,1261
4,1855,06,05,17,-23,69.7,1265
1,1856,06,02,01,-16.6,58.35,398
1,1856,09,02,01,-16.7942,58.1841,372
1,1856,12,02,01,-16.9844,58.0201,348
1,1856,15,02,01,-17.1666,57.8604,325
1,1856,18,02,01,-17.3368,57.7074,313
1,1856,21,02,01,-17.4932,57.5634,290
1,1856,00,02,02,-17.6421,57.4298,279
1,1856,03,02,02,-17.7915,57.3082,258
1,1856,06,02,02,-17.95,57.2,248
1,1856,09,02,02,-18.1287,57.1016,227
1,1856,12,02,02,-18.3182,57.0173,208
1,1856,15,02,02,-18.5136,56.9477,189
1,1856,18,02,02,-18.7098,56.8933,168
1,1856,21,02,02,-18.8976,56.8465,152
1,1856,00,02,03,-19.0901,56.814,133
1,1856,03,02,03,-19.29,56.7978,115
1,1856,06,02,03,-19.5,56.8,99
1,1856,09,02,03,-19.736,56.8081,85
1,1856,12,02,03,-19.9812,56.8346,71
1,1856,15,02,03,-20.2302,56.8755,53
1,1856,18,02,03,-20.4774,56.9266,41
1,1856,21,02,03,-20.7209,56.9788,38
1,1856,00,02,04,-20.9574,57.0414,64
1,1856,03,02,04,-21.1846,57.115,80
1,1856,06,02,04,-21.4,57.2,101
1,1856,09,02,04,-21.5964,57.2873,123
1,1856,12,02,04,-21.7823,57.3847,145
1,1856,15,02,04,-21.9601,57.49,167
1,1856,18,02,04,-22.1321,57.6006,178
1,1856,21,02,04,-22.3061,57.7153,201
1,1856,00,02,05,-22.4759,57.8363,223
1,1856,03,02,05,-22.6408,57.9642,236
1,1856,06,02,05,-22.8,58.1,260
1,1856,09,02,05,-22.9616,58.2423,284
1,1856,12,02,05,-23.1183,58.3936,299
1,1856,15,02,05,-23.2714,58.5535,326
1,1856,18,02,05,-23.4227,58.7218,340
1,1856,21,02,05,-23.5669,58.8847,367
1,1856,00,02,06,-23.708,59.0545,385
1,1856,03,02,06,-23.8508,59.24,410
1,1856,06,02,06,-24,59.45,432
1,1856,09,02,06,-24.1661,59.692,461
1,1856,12,02,06,-24.3383,59.96,486
1,1856,15,02,06,-24.5079,60.241,515
1,1856,18,02,06,-24.6661,60.5217,550
1,1856,21,02,06,-24.8064,60.7918,576
1,1856,00,02,07,-24.9239,61.0403,596
1,1856,03,02,07,-25.0275,61.2815,623
1,1856,06,02,07,-25.12,61.52,644
1,1856,09,02,07,-25.2001,61.7579,672
1,1856,12,02,07,-25.2952,62.0125,693
1,1856,15,02,07,-25.3862,62.2644,722
1,1856,18,02,07,-25.4736,62.514,743
1,1856,21,02,07,-25.558,62.7618,772
1,1856,00,02,08,-25.6401,63.0084,786
1,1856,03,02,08,-25.7206,63.2543,815
1,1856,06,02,08,-25.8,63.5,837
2,1856,06,04,01,-15.5,59.8,560
2,1856,09,04,01,-15.6653,59.6395,531
2,1856,12,04,01,-15.8421,59.4834,517
2,1856,15,04,01,-16.0421,59.3365,488
2,1856,18,04,01,-16.2769,59.2032,453
2,1856,21,04,01,-16.5583,59.0883,418
2,1856,00,04,02,-16.8981,58.9963,383
2,1856,03,04,02,-17.308,58.932,337
2,1856,06,04,02,-17.8,58.9,286
2,1856,09,04,02,-18.3796,58.9038,228
2,1856,12,04,02,-19.0275,58.9405,175
2,1856,15,04,02,-19.7179,59.0057,142
2,1856,18,04,02,-20.4248,59.095,135
2,1856,21,04,02,-21.1224,59.2039,169
2,1856,00,04,03,-21.7847,59.3276,220
2,1856,03,04,03,-22.3858,59.4614,282
2,1856,06,04,03,-22.9,59.6,332
2,1856,09,04,03,-23.3082,59.7392,374
2,1856,12,04,03,-23.6181,59.8779,414
2,1856,15,04,03,-23.8438,60.0161,438
2,1856,18,04,03,-23.9992,60.1537,468
2,1856,21,04,03,-24.0986,60.2908,483
2,1856,00,04,04,-24.1558,60.4275,498
2,1856,03,04,04,-24.185,60.5638,509
2,1856,06,04,04,-24.2,60.7,515
3,1856,18,03,31,-15.8,59.6,521
3,1856,21,03,31,-16.3314,59.4628,465
3,1856,00,04,01,-16.8702,59.3302,395
